Futures_Contract_Type,Date,Open,High,Low,Last,Change,%Chg,Volume,Open Int,day_of_week,contract_month,contract_year
KEN25,2024-05-08,715.0,715.0,700.0,701.25,-11.0,-1.54%,148.0,1167.0,2.0,7,2025
KEN25,2024-05-15,727.25,745.0,718.5,720.75,-6.0,-0.83%,327.0,1649.0,2.0,7,2025
KEN25,2024-05-22,746.75,750.75,736.0,741.25,-2.75,-0.37%,363.0,1949.0,2.0,7,2025
KEN25,2024-05-29,757.0,758.75,746.5,750.75,-6.25,-0.83%,366.0,2362.0,2.0,7,2025
KEN25,2024-06-05,727.0,730.75,716.0,718.75,-8.5,-1.17%,662.0,2811.0,2.0,7,2025
KEN25,2024-06-12,683.75,685.0,677.75,680.75,-9.5,-1.38%,358.0,3273.0,2.0,7,2025
KEN25,2024-06-19,645.25,646.25,635.125,638.25,-6.5,,548.0,2990.5,2,7,2025
KEN25,2024-06-26,609.5,624.0,609.5,615.25,4.0,+0.65%,106.0,4620.0,2.0,7,2025
KEN25,2024-07-03,632.5,633.5,622.25,623.75,-6.25,-0.99%,439.0,5862.0,2.0,7,2025
KEN25,2024-07-10,617.5,617.5,605.5,608.75,-11.75,-1.89%,167.0,6020.0,2.0,7,2025
KEN25,2024-07-17,589.75,604.0,588.25,597.75,7.5,+1.27%,692.0,6168.0,2.0,7,2025
KEN25,2024-07-24,601.0,609.75,595.75,603.0,2.0,+0.33%,272.0,6727.0,2.0,7,2025
KEN25,2024-07-31,585.5,593.5,576.75,586.25,0.75,+0.13%,474.0,6801.0,2.0,7,2025
KEN25,2024-08-07,604.25,607.75,596.0,600.0,-4.0,-0.66%,1225.0,8036.0,2.0,7,2025
KEN25,2024-08-14,587.0,589.5,581.0,585.25,-1.25,-0.21%,573.0,8812.0,2.0,7,2025
KEN25,2024-08-21,584.5,588.25,573.5,576.5,-8.5,-1.45%,444.0,9169.0,2.0,7,2025
KEN25,2024-08-28,567.25,580.5,567.0,578.75,10.0,+1.76%,1112.0,9922.0,2.0,7,2025
KEN25,2024-09-04,600.75,617.0,599.0,616.0,15.5,+2.58%,1149.0,9926.0,2.0,7,2025
KEN26,2023-07-19,728.5,728.5,728.5,728.5,31.75,+4.56%,0.0,0.0,2.0,7,2026
KEN26,2023-07-26,720.0,720.0,701.5,701.5,-18.5,-2.57%,1.0,1.0,2.0,7,2026
KEN26,2023-08-02,661.25,661.25,661.25,661.25,-9.25,-1.38%,0.0,1.0,2.0,7,2026
KEN26,2023-08-09,659.5,659.5,659.5,659.5,-3.5,-0.53%,0.0,1.0,2.0,7,2026
KEN26,2023-08-16,653.75,653.75,653.75,653.75,4.0,+0.62%,0.0,1.0,2.0,7,2026
KEN26,2023-08-23,670.0,670.0,670.0,670.0,12.75,+1.94%,0.0,1.0,2.0,7,2026
KEN26,2023-08-30,660.25,660.25,660.25,660.25,0.25,+0.04%,0.0,1.0,2.0,7,2026
KEN26,2023-09-06,675.0,675.0,675.0,675.0,15.0,+2.27%,0.0,1.0,2.0,7,2026
KEN26,2023-09-13,691.0,691.0,691.0,691.0,10.5,+1.54%,0.0,1.0,2.0,7,2026
KEN26,2023-09-20,689.0,689.0,689.0,689.0,0.5,+0.07%,0.0,1.0,2.0,7,2026
KEN26,2023-09-27,682.5,682.5,682.5,682.5,-10.5,-1.52%,0.0,2.0,2.0,7,2026
KEN26,2023-10-04,671.75,671.75,671.75,671.75,-11.25,-1.65%,0.0,2.0,2.0,7,2026
KEN26,2023-10-11,664.0,664.0,664.0,664.0,-5.75,-0.86%,0.0,2.0,2.0,7,2026
KEN26,2023-10-18,669.25,669.25,669.25,669.25,1.5,+0.22%,0.0,2.0,2.0,7,2026
KEN26,2023-10-25,658.25,658.25,658.25,658.25,1.0,+0.15%,0.0,2.0,2.0,7,2026
KEN26,2023-11-01,670.0,670.0,670.0,670.0,4.25,+0.64%,0.0,2.0,2.0,7,2026
KEN26,2023-11-08,670.0,670.0,670.0,670.0,9.75,+1.48%,0.0,2.0,2.0,7,2026
KEN26,2023-11-15,651.5,651.5,651.5,651.5,-2.5,-0.38%,0.0,2.0,2.0,7,2026
KEN26,2023-11-22,659.25,659.25,659.25,659.25,2.75,+0.42%,0.0,2.0,2.0,7,2026
KEN26,2023-11-29,650.25,650.25,650.25,650.25,0.0,0.00%,0.0,2.0,2.0,7,2026
KEN26,2023-12-06,640.75,640.75,640.75,640.75,-9.75,-1.50%,0.0,2.0,2.0,7,2026
KEN26,2023-12-13,632.0,632.0,632.0,632.0,-1.75,-0.28%,0.0,2.0,2.0,7,2026
KEN26,2023-12-20,632.75,632.75,632.75,632.75,-9.75,-1.52%,0.0,2.0,2.0,7,2026
KEN26,2023-12-27,643.5,643.5,643.5,643.5,-11.25,-1.72%,0.0,2.0,2.0,7,2026
KEN26,2024-01-03,638.5,638.5,638.5,638.5,1.5,+0.24%,0.0,2.0,2.0,7,2026
KEN26,2024-01-10,641.0,641.0,641.0,641.0,-1.5,-0.23%,0.0,2.0,2.0,7,2026
KEN26,2024-01-17,641.25,641.25,641.25,641.25,0.0,0.00%,0.0,4.0,2.0,7,2026
KEN26,2024-01-24,665.0,665.0,665.0,665.0,6.25,+0.95%,0.0,4.0,2.0,7,2026
KEN26,2024-01-31,649.5,649.5,649.5,649.5,-10.25,-1.55%,0.0,4.0,2.0,7,2026
KEN26,2024-02-07,644.5,644.5,644.5,644.5,-0.25,-0.04%,0.0,4.0,2.0,7,2026
KEN26,2024-02-14,621.75,621.75,621.75,621.75,-7.75,-1.23%,0.0,4.0,2.0,7,2026
KEN26,2024-02-21,605.5,605.5,605.5,605.5,-0.5,-0.08%,0.0,4.0,2.0,7,2026
KEN26,2024-02-28,603.0,603.0,603.0,603.0,-4.75,-0.78%,0.0,4.0,2.0,7,2026
KEN26,2024-03-06,600.0,600.0,600.0,600.0,2.0,+0.33%,0.0,4.0,2.0,7,2026
KEN26,2024-03-13,624.75,624.75,624.75,624.75,-4.75,-0.75%,0.0,5.0,2.0,7,2026
KEN26,2024-03-20,605.25,605.25,605.25,605.25,-20.25,-3.24%,0.0,5.0,2.0,7,2026
KEN26,2024-03-27,619.75,619.75,619.75,619.75,-1.25,-0.20%,0.0,5.0,2.0,7,2026
KEN26,2024-04-03,626.5,626.5,626.5,626.5,10.5,+1.70%,0.0,5.0,2.0,7,2026
KEN26,2024-04-10,629.5,629.5,629.5,629.5,7.25,+1.17%,0.0,5.0,2.0,7,2026
KEN26,2024-04-17,612.0,612.0,612.0,612.0,-8.75,-1.41%,0.0,5.0,2.0,7,2026
KEN26,2024-04-24,650.0,656.75,650.0,656.75,10.75,+1.66%,1.0,7.0,2.0,7,2026
KEN26,2024-05-01,656.0,656.0,656.0,656.0,-3.0,-0.46%,0.0,8.0,2.0,7,2026
KEN26,2024-05-08,666.0,666.0,663.75,663.75,-11.0,-1.63%,1.0,13.0,2.0,7,2026
KEN26,2024-05-15,695.0,695.0,681.0,681.0,-5.5,-0.80%,2.0,14.0,2.0,7,2026
KEN26,2024-05-22,700.0,700.0,699.25,699.25,-1.75,-0.25%,2.0,26.0,2.0,7,2026
KEN26,2024-05-29,699.0,699.0,699.0,699.0,-1.0,-0.14%,0.0,26.0,2.0,7,2026
KEN26,2024-06-05,674.75,674.75,674.75,674.75,-6.75,-0.99%,0.0,27.0,2.0,7,2026
KEN26,2024-06-12,643.25,643.25,643.25,643.25,-6.25,-0.96%,0.0,27.0,2.0,7,2026
KEN26,2024-06-19,620.0,620.0,612.75,616.5,-1.125,,1.5,26.0,2,7,2026
KEN26,2024-06-26,594.0,594.0,594.0,594.0,3.25,+0.55%,0.0,25.0,2.0,7,2026
KEN26,2024-07-03,612.0,612.0,612.0,612.0,-5.5,-0.89%,0.0,25.0,2.0,7,2026
KEN26,2024-07-10,602.5,602.5,602.5,602.5,-9.0,-1.47%,0.0,25.0,2.0,7,2026
KEN26,2024-07-17,600.5,600.5,600.5,600.5,6.0,+1.01%,0.0,24.0,2.0,7,2026
KEN26,2024-07-24,607.75,607.75,607.75,607.75,2.5,+0.41%,0.0,24.0,2.0,7,2026
KEN26,2024-07-31,596.75,596.75,596.75,596.75,1.25,+0.21%,0.0,24.0,2.0,7,2026
KEN26,2024-08-07,616.5,616.5,616.5,616.5,-0.75,-0.12%,0.0,24.0,2.0,7,2026
KEN26,2024-08-14,607.75,607.75,607.75,607.75,-0.75,-0.12%,0.0,24.0,2.0,7,2026
KEN26,2024-08-21,606.75,606.75,605.0,605.0,-8.25,-1.35%,2.0,24.0,2.0,7,2026
KEN26,2024-08-28,607.0,607.0,607.0,607.0,10.25,+1.72%,0.0,24.0,2.0,7,2026
KEN26,2024-09-04,625.0,641.0,625.0,641.0,15.25,+2.44%,3.0,24.0,2.0,7,2026
KEN27,2024-07-17,593.75,593.75,593.75,593.75,6.0,+1.02%,0.0,0.0,2.0,7,2027
KEN27,2024-07-24,601.0,601.0,601.0,601.0,2.5,+0.42%,0.0,0.0,2.0,7,2027
KEN27,2024-07-31,590.0,590.0,590.0,590.0,1.25,+0.21%,0.0,0.0,2.0,7,2027
KEN27,2024-08-07,609.75,609.75,609.75,609.75,-0.75,-0.12%,0.0,0.0,2.0,7,2027
KEN27,2024-08-14,601.0,601.0,601.0,601.0,-0.75,-0.12%,0.0,0.0,2.0,7,2027
KEN27,2024-08-21,598.25,598.25,598.25,598.25,-8.25,-1.36%,0.0,0.0,2.0,7,2027
KEN27,2024-08-28,600.25,600.25,600.25,600.25,10.25,+1.74%,0.0,0.0,2.0,7,2027
KEN27,2024-09-04,634.25,634.25,634.25,634.25,15.25,+2.46%,0.0,0.0,2.0,7,2027
KEU05,2004-04-14,393.0,393.0,393.0,393.0,0.0,0.00%,0.0,1.0,2.0,9,2005
KEU05,2004-04-21,393.0,393.0,393.0,393.0,0.0,0.00%,0.0,1.0,2.0,9,2005
KEU05,2004-04-28,393.0,393.0,393.0,393.0,0.0,0.00%,0.0,1.0,2.0,9,2005
KEU05,2004-05-05,396.0,396.0,396.0,396.0,0.0,0.00%,0.0,1.0,2.0,9,2005
KEU05,2004-05-12,386.0,386.0,386.0,386.0,-10.0,-2.53%,0.0,1.0,2.0,9,2005
KEU05,2004-05-19,390.0,390.0,390.0,390.0,0.5,+0.13%,0.0,1.0,2.0,9,2005
KEU05,2004-05-26,390.0,390.0,390.0,390.0,0.0,0.00%,0.0,1.0,2.0,9,2005
KEU05,2004-06-02,400.0,400.0,400.0,400.0,-5.0,-1.23%,0.0,14.0,2.0,9,2005
KEU05,2004-06-09,400.0,400.0,400.0,400.0,0.0,0.00%,0.0,14.0,2.0,9,2005
KEU05,2004-06-16,388.0,388.0,388.0,388.0,0.0,0.00%,0.0,14.0,2.0,9,2005
KEU05,2004-06-23,380.0,380.0,380.0,380.0,0.0,0.00%,0.0,14.0,2.0,9,2005
KEU05,2004-06-30,380.0,380.0,380.0,380.0,0.0,0.00%,0.0,14.0,2.0,9,2005
KEU05,2004-07-07,375.0,375.0,375.0,375.0,0.0,0.00%,0.0,14.0,2.0,9,2005
KEU05,2004-07-14,383.0,383.0,383.0,383.0,3.0,+0.79%,0.0,14.0,2.0,9,2005
KEU05,2004-07-21,380.5,380.5,380.5,380.5,-2.5,-0.65%,0.0,14.0,2.0,9,2005
KEU05,2004-07-28,373.0,373.0,373.0,373.0,-4.0,-1.06%,0.0,16.0,2.0,9,2005
KEU05,2004-08-04,372.0,372.0,372.0,372.0,1.0,+0.27%,1.0,27.0,2.0,9,2005
KEU05,2004-08-11,367.0,367.0,367.0,367.0,0.0,0.00%,0.0,27.0,2.0,9,2005
KEU05,2004-08-18,360.0,360.0,360.0,360.0,0.0,0.00%,0.0,27.0,2.0,9,2005
KEU05,2004-08-25,362.0,362.0,362.0,362.0,0.0,0.00%,0.0,43.0,2.0,9,2005
KEU05,2004-09-01,365.0,368.0,365.0,368.0,8.0,+2.22%,3.0,46.0,2.0,9,2005
KEU05,2004-09-08,356.0,356.0,356.0,356.0,0.0,0.00%,0.0,46.0,2.0,9,2005
KEU05,2004-09-15,370.0,372.0,370.0,372.0,-1.0,-0.27%,2.0,44.0,2.0,9,2005
KEU05,2004-09-22,374.0,374.0,374.0,374.0,0.0,0.00%,0.0,49.0,2.0,9,2005
KEU05,2004-09-29,359.0,359.0,359.0,359.0,0.0,0.00%,0.0,49.0,2.0,9,2005
KEU05,2004-10-06,348.0,348.0,348.0,348.0,-2.0,-0.57%,0.0,50.0,2.0,9,2005
KEU05,2004-10-13,349.0,349.0,349.0,349.0,3.0,+0.87%,0.0,286.0,2.0,9,2005
KEU05,2004-10-20,352.0,352.0,350.0,350.0,-3.0,-0.85%,50.0,436.0,2.0,9,2005
KEU05,2004-10-27,349.0,349.0,346.0,346.0,1.0,+0.29%,133.0,725.0,2.0,9,2005
KEU05,2004-11-03,341.0,341.0,340.0,340.5,0.5,+0.15%,73.0,1184.0,2.0,9,2005
KEU05,2004-11-10,350.0,350.0,347.0,347.0,0.0,0.00%,26.0,1299.0,2.0,9,2005
KEU05,2004-11-17,350.5,355.5,350.5,355.5,7.0,+2.01%,16.0,1428.0,2.0,9,2005
KEU05,2004-11-24,340.0,341.5,340.0,341.5,1.5,+0.44%,5.0,1531.0,2.0,9,2005
KEU05,2004-12-15,332.5,332.5,332.5,332.5,1.5,+0.45%,11.0,2203.0,2.0,9,2005
KEU05,2004-12-22,332.0,332.0,332.0,332.0,0.0,0.00%,441.0,2225.0,2.0,9,2005
KEU05,2004-12-29,331.5,331.5,331.5,331.5,-1.5,-0.45%,0.0,2194.0,2.0,9,2005
KEU05,2005-01-05,328.5,328.5,328.5,328.5,3.0,+0.92%,213.0,2304.0,2.0,9,2005
KEU05,2005-01-12,327.0,327.0,327.0,327.0,-2.0,-0.61%,22.0,2419.0,2.0,9,2005
KEU05,2005-01-19,321.0,321.0,321.0,321.0,0.75,+0.23%,33.0,2512.0,2.0,9,2005
KEU05,2005-01-26,319.0,319.0,319.0,319.0,0.0,0.00%,448.0,2733.0,2.0,9,2005
KEU05,2005-02-02,313.5,313.5,313.5,313.5,-2.5,-0.79%,85.0,3202.0,2.0,9,2005
KEU05,2005-02-09,314.0,314.0,314.0,314.0,0.0,0.00%,40.0,3250.0,2.0,9,2005
KEU05,2005-02-16,313.5,313.5,313.5,313.5,-5.5,-1.72%,207.0,3657.0,2.0,9,2005
KEU05,2005-02-23,335.0,335.0,335.0,335.0,0.5,+0.15%,105.0,3529.0,2.0,9,2005
KEU05,2005-03-02,347.0,348.0,347.0,348.0,1.5,+0.43%,325.0,3837.0,2.0,9,2005
KEU05,2005-03-09,346.0,346.0,346.0,346.0,1.0,+0.29%,669.0,3949.0,2.0,9,2005
KEU05,2005-03-16,367.5,367.5,367.5,367.5,-6.5,-1.74%,718.0,5039.0,2.0,9,2005
KEU05,2005-03-23,350.25,350.25,348.5,349.0,-5.0,-1.41%,563.0,4331.0,2.0,9,2005
KEU05,2005-03-30,345.25,345.25,345.25,345.25,-2.75,-0.79%,395.0,4422.0,2.0,9,2005
KEU05,2005-04-06,330.5,330.5,330.5,330.5,1.25,+0.38%,330.0,4406.0,2.0,9,2005
KEU05,2005-04-13,326.0,326.0,326.0,326.0,-2.0,-0.61%,138.0,4480.0,2.0,9,2005
KEU05,2005-04-20,324.75,328.0,324.5,328.0,3.5,+1.08%,1173.0,5430.0,2.0,9,2005
KEU05,2005-04-27,343.5,343.5,339.0,339.0,-5.0,-1.45%,556.0,6105.0,2.0,9,2005
KEU05,2005-05-04,326.0,326.5,324.5,324.5,-1.0,-0.31%,624.0,6730.0,2.0,9,2005
KEU05,2005-05-11,323.25,323.25,323.25,323.25,-5.25,-1.60%,1329.0,8258.0,2.0,9,2005
KEU05,2005-05-18,326.0,326.0,326.0,326.0,3.0,+0.93%,1104.0,8747.0,2.0,9,2005
KEU05,2005-05-25,338.25,338.25,338.25,338.25,-4.0,-1.17%,2873.0,12989.0,2.0,9,2005
KEU05,2005-06-01,342.5,342.5,341.75,341.75,-1.5,-0.44%,1899.0,14175.0,2.0,9,2005
KEU05,2005-06-08,327.5,327.5,323.5,323.5,-6.0,-1.82%,6597.0,21478.0,2.0,9,2005
KEU05,2005-06-15,326.0,333.5,326.0,333.5,7.0,+2.14%,7596.0,33092.0,2.0,9,2005
KEU05,2005-06-22,336.5,351.5,336.5,346.75,0.5,+0.14%,6121.0,40357.0,2.0,9,2005
KEU05,2005-06-29,338.0,340.25,338.0,340.25,2.25,+0.67%,11395.0,47001.0,2.0,9,2005
KEU05,2005-07-06,346.5,347.25,343.0,343.0,-4.25,-1.22%,8976.0,47291.0,2.0,9,2005
KEU05,2005-07-13,335.0,342.5,334.5,342.5,6.75,+2.01%,9886.0,46482.0,2.0,9,2005
KEU05,2005-07-20,341.25,342.0,338.75,338.75,-3.0,-0.88%,7476.0,48032.0,2.0,9,2005
KEU05,2005-07-27,336.75,339.0,336.5,339.0,1.5,+0.44%,4554.0,43335.0,2.0,9,2005
KEU05,2005-08-03,342.25,344.0,336.5,336.5,-7.75,-2.25%,7884.0,40595.0,2.0,9,2005
KEU05,2005-08-10,333.75,334.5,333.75,334.5,0.25,+0.07%,11273.0,29621.0,2.0,9,2005
KEU05,2005-08-17,338.0,340.0,337.0,340.0,2.0,+0.59%,5315.0,14525.0,2.0,9,2005
KEU05,2005-08-24,348.75,349.5,344.0,344.0,-6.25,-1.78%,5172.0,10655.0,2.0,9,2005
KEU05,2005-08-31,343.0,343.0,343.0,343.0,-4.0,-1.15%,2191.0,1948.0,2.0,9,2005
KEU06,2005-06-29,374.0,374.0,374.0,374.0,-1.0,-0.27%,0.0,6.0,2.0,9,2006
KEU06,2005-07-06,376.0,376.0,376.0,376.0,0.0,0.00%,0.0,8.0,2.0,9,2006
KEU06,2005-07-13,370.0,370.0,370.0,370.0,0.0,0.00%,1.0,9.0,2.0,9,2006
KEU06,2005-07-20,368.0,368.0,368.0,368.0,-4.0,-1.08%,0.0,17.0,2.0,9,2006
KEU06,2005-07-27,366.0,366.0,366.0,366.0,0.0,0.00%,0.0,33.0,2.0,9,2006
KEU06,2005-08-03,368.0,368.0,368.0,368.0,-5.5,-1.47%,3.0,41.0,2.0,9,2006
KEU06,2005-08-10,360.0,360.0,360.0,360.0,-2.0,-0.55%,0.0,42.0,2.0,9,2006
KEU06,2005-08-17,354.0,354.0,354.0,354.0,0.0,0.00%,0.0,83.0,2.0,9,2006
KEU06,2005-08-24,356.0,356.0,356.0,356.0,-4.0,-1.11%,1.0,83.0,2.0,9,2006
KEU06,2005-08-31,348.0,348.0,348.0,348.0,-5.0,-1.42%,0.0,85.0,2.0,9,2006
KEU06,2005-09-07,350.0,350.0,350.0,350.0,-1.0,-0.28%,5.0,101.0,2.0,9,2006
KEU06,2005-09-14,360.0,360.0,360.0,360.0,-1.0,-0.28%,2.0,132.0,2.0,9,2006
KEU06,2005-09-21,360.5,360.5,360.5,360.5,3.25,+0.91%,200.0,296.0,2.0,9,2006
KEU06,2005-09-28,365.0,365.0,365.0,365.0,1.0,+0.27%,15.0,373.0,2.0,9,2006
KEU06,2005-10-05,379.5,379.5,379.5,379.5,-0.5,-0.13%,18.0,481.0,2.0,9,2006
KEU06,2005-10-12,388.5,388.5,388.5,388.5,5.5,+1.44%,108.0,617.0,2.0,9,2006
KEU06,2005-10-19,371.5,371.5,371.5,371.5,1.0,+0.27%,17.0,847.0,2.0,9,2006
KEU06,2005-10-26,370.0,370.0,370.0,370.0,0.0,0.00%,29.0,1034.0,2.0,9,2006
KEU06,2005-11-02,359.0,359.0,359.0,359.0,-4.0,-1.10%,512.0,1430.0,2.0,9,2006
KEU06,2005-11-09,368.5,368.5,368.5,368.5,3.5,+0.96%,114.0,1572.0,2.0,9,2006
KEU06,2005-11-16,357.0,357.0,357.0,357.0,-2.0,-0.56%,192.0,1814.0,2.0,9,2006
KEU06,2005-11-23,348.25,348.25,348.25,348.25,0.25,+0.07%,78.0,2247.0,2.0,9,2006
KEU06,2005-11-30,356.25,356.25,356.25,356.25,2.25,+0.64%,627.0,2869.0,2.0,9,2006
KEU06,2005-12-07,353.0,353.0,353.0,353.0,-3.5,-0.98%,11.0,2885.0,2.0,9,2006
KEU06,2005-12-14,360.0,360.0,360.0,360.0,7.0,+1.98%,1609.0,4584.0,2.0,9,2006
KEU06,2005-12-21,365.0,365.0,365.0,365.0,-2.5,-0.68%,19.0,5054.0,2.0,9,2006
KEU06,2005-12-28,385.5,385.5,385.5,385.5,5.5,+1.45%,109.0,5018.0,2.0,9,2006
KEU06,2006-01-04,388.0,390.5,388.0,390.5,2.5,+0.64%,116.0,5056.0,2.0,9,2006
KEU06,2006-01-11,377.0,377.0,377.0,377.0,2.75,+0.73%,66.0,5027.0,2.0,9,2006
KEU06,2006-01-18,379.5,379.5,379.5,379.5,-1.5,-0.39%,729.0,5209.0,2.0,9,2006
KEU06,2006-01-25,390.0,397.5,390.0,397.5,6.75,+1.73%,365.0,5236.0,2.0,9,2006
KEU06,2006-02-01,403.0,403.0,400.75,400.75,-2.75,-0.68%,350.0,5401.0,2.0,9,2006
KEU06,2006-02-08,413.0,425.75,413.0,425.75,12.75,+3.09%,261.0,5698.0,2.0,9,2006
KEU06,2006-02-15,419.5,419.5,419.5,419.5,7.5,+1.82%,290.0,6534.0,2.0,9,2006
KEU06,2006-02-22,444.0,445.0,441.5,441.5,-2.75,-0.62%,691.0,7836.0,2.0,9,2006
KEU06,2006-03-01,447.25,447.25,441.75,441.75,-11.0,-2.43%,1072.0,8021.0,2.0,9,2006
KEU06,2006-03-08,444.0,451.0,444.0,451.0,6.5,+1.46%,385.0,8097.0,2.0,9,2006
KEU06,2006-03-15,431.0,431.0,425.5,425.5,-5.5,-1.28%,449.0,8759.0,2.0,9,2006
KEU06,2006-03-22,423.5,424.5,423.5,424.5,0.5,+0.12%,623.0,8777.0,2.0,9,2006
KEU06,2006-03-29,409.75,417.0,409.75,417.0,7.0,+1.71%,531.0,9444.0,2.0,9,2006
KEU06,2006-04-05,430.0,430.0,430.0,430.0,6.5,+1.53%,1196.0,10270.0,2.0,9,2006
KEU06,2006-04-12,463.0,469.25,463.0,466.5,-3.25,-0.69%,1909.0,11132.0,2.0,9,2006
KEU06,2006-04-19,462.0,463.75,457.0,457.0,-5.0,-1.08%,767.0,11614.0,2.0,9,2006
KEU06,2006-04-26,454.0,456.0,452.0,452.5,-1.5,-0.33%,2045.0,12151.0,2.0,9,2006
KEU06,2006-05-03,447.5,451.0,445.0,445.0,-3.0,-0.67%,774.0,13067.0,2.0,9,2006
KEU06,2006-05-10,472.5,474.0,470.0,470.0,-3.75,-0.79%,1314.0,15518.0,2.0,9,2006
KEU06,2006-05-17,493.5,512.0,493.5,512.0,19.25,+3.91%,3141.0,17372.0,2.0,9,2006
KEU06,2006-05-24,518.5,518.5,509.75,509.75,-9.0,-1.73%,3590.0,20967.0,2.0,9,2006
KEU06,2006-05-31,508.75,512.0,494.5,494.5,-14.25,-2.80%,3601.0,24218.0,2.0,9,2006
KEU06,2006-06-07,485.5,496.75,485.5,496.75,9.0,+1.85%,7121.0,29934.0,2.0,9,2006
KEU06,2006-06-14,480.5,483.0,469.25,469.25,-11.5,-2.39%,9609.0,45548.0,2.0,9,2006
KEU06,2006-06-21,482.0,491.5,482.0,491.5,9.0,+1.87%,9216.0,58210.0,2.0,9,2006
KEU06,2006-06-28,500.75,503.25,499.75,499.75,-3.75,-0.74%,9906.0,71631.0,2.0,9,2006
KEU06,2006-07-05,519.25,522.25,515.0,522.25,4.5,+0.87%,6808.0,76522.0,2.0,9,2006
KEU06,2006-07-12,523.75,525.0,517.25,517.25,-7.75,-1.48%,9314.0,74814.0,2.0,9,2006
KEU06,2006-07-19,490.25,491.5,486.5,487.0,-3.25,-0.66%,14684.0,67542.0,2.0,9,2006
KEU06,2006-07-26,490.0,493.5,482.0,482.0,-7.5,-1.53%,9757.0,64517.0,2.0,9,2006
KEU06,2006-08-02,482.5,487.25,477.5,485.25,3.25,+0.67%,15097.0,56348.0,2.0,9,2006
KEU06,2006-08-09,469.5,472.5,468.5,471.5,1.75,+0.37%,9846.0,41238.0,2.0,9,2006
KEU06,2006-08-16,449.0,455.0,449.0,452.25,2.5,+0.56%,3912.0,25568.0,2.0,9,2006
KEU06,2006-08-23,446.0,456.0,445.25,453.75,7.25,+1.62%,3453.0,19550.0,2.0,9,2006
KEU06,2006-08-30,456.0,469.75,456.0,469.75,9.5,+2.06%,8924.0,2997.0,2.0,9,2006
KEU07,2006-02-08,413.0,413.0,413.0,413.0,2.0,+0.49%,4.0,13.0,2.0,9,2007
KEU07,2006-02-15,414.0,414.0,414.0,414.0,4.0,+0.98%,2.0,38.0,2.0,9,2007
KEU07,2006-02-22,426.0,426.0,426.0,426.0,-2.0,-0.47%,4.0,86.0,2.0,9,2007
KEU07,2006-03-01,427.0,427.0,427.0,427.0,-11.0,-2.51%,0.0,106.0,2.0,9,2007
KEU07,2006-03-08,438.0,438.0,438.0,438.0,0.0,0.00%,6.0,132.0,2.0,9,2007
KEU07,2006-03-15,430.0,430.0,430.0,430.0,0.0,0.00%,4.0,173.0,2.0,9,2007
KEU07,2006-03-22,428.0,428.0,428.0,428.0,1.5,+0.35%,16.0,209.0,2.0,9,2007
KEU07,2006-03-29,428.0,428.0,428.0,428.0,0.0,0.00%,3.0,231.0,2.0,9,2007
KEU07,2006-04-05,434.0,434.0,434.0,434.0,6.0,+1.40%,2.0,242.0,2.0,9,2007
KEU07,2006-04-12,452.0,452.0,452.0,452.0,-4.0,-0.88%,6.0,313.0,2.0,9,2007
KEU07,2006-04-19,450.0,450.0,450.0,450.0,-1.0,-0.22%,5.0,348.0,2.0,9,2007
KEU07,2006-04-26,450.0,450.0,450.0,450.0,2.5,+0.56%,12.0,360.0,2.0,9,2007
KEU07,2006-05-03,450.0,450.0,449.0,449.0,-2.0,-0.44%,17.0,469.0,2.0,9,2007
KEU07,2006-05-10,464.0,464.0,464.0,464.0,1.0,+0.22%,5.0,535.0,2.0,9,2007
KEU07,2006-05-17,489.0,489.0,489.0,489.0,14.0,+2.95%,19.0,607.0,2.0,9,2007
KEU07,2006-05-24,488.0,488.0,488.0,488.0,-9.0,-1.81%,6.0,644.0,2.0,9,2007
KEU07,2006-05-31,483.0,483.0,483.0,483.0,-12.0,-2.42%,27.0,719.0,2.0,9,2007
KEU07,2006-06-07,475.0,475.0,475.0,475.0,-3.0,-0.63%,5.0,734.0,2.0,9,2007
KEU07,2006-06-14,457.0,457.0,457.0,457.0,-8.0,-1.72%,9.0,792.0,2.0,9,2007
KEU07,2006-06-21,479.0,479.0,479.0,479.0,8.0,+1.70%,3.0,801.0,2.0,9,2007
KEU07,2006-06-28,481.0,481.0,481.0,481.0,-3.5,-0.72%,2.0,810.0,2.0,9,2007
KEU07,2006-07-05,497.0,503.0,497.0,503.0,4.0,+0.80%,22.0,915.0,2.0,9,2007
KEU07,2006-07-12,498.0,498.0,498.0,498.0,-4.0,-0.80%,40.0,1078.0,2.0,9,2007
KEU07,2006-07-19,486.0,486.0,484.0,484.0,-4.0,-0.82%,58.0,1175.0,2.0,9,2007
KEU07,2006-07-26,475.5,475.5,475.5,475.5,-7.5,-1.55%,7.0,1303.0,2.0,9,2007
KEU07,2006-08-02,487.0,487.0,487.0,487.0,11.5,+2.42%,22.0,1350.0,2.0,9,2007
KEU07,2006-08-09,480.0,480.0,480.0,480.0,5.0,+1.05%,13.0,1423.0,2.0,9,2007
KEU07,2006-08-16,462.5,462.5,462.5,462.5,-1.5,-0.32%,2.0,1447.0,2.0,9,2007
KEU07,2006-08-23,451.5,451.5,451.5,451.5,6.5,+1.46%,53.0,1509.0,2.0,9,2007
KEU07,2006-08-30,467.0,470.0,466.5,470.0,12.0,+2.62%,100.0,1562.0,2.0,9,2007
